month,account_id,plan,seats,mrr
2026-06-01,10538,Pro,14,2786.0
2026-07-01,10538,Pro,14,2786.0
2026-08-01,10538,Pro,14,2786.0
2025-11-01,10539,Starter,4,316.0
2025-12-01,10539,Starter,4,316.0
2026-01-01,10539,Starter,4,316.0
2026-02-01,10539,Starter,4,316.0
2026-03-01,10539,Starter,4,316.0
2026-04-01,10539,Starter,4,316.0
2026-05-01,10539,Starter,4,316.0
2026-06-01,10539,Starter,4,316.0
2026-07-01,10539,Starter,4,316.0
2025-01-01,10540,Pro,20,3980.0
2025-02-01,10540,Pro,20,3980.0
2025-03-01,10540,Pro,21,4179.0
2025-04-01,10540,Pro,21,4179.0
2025-05-01,10540,Pro,21,4179.0
2025-06-01,10540,Pro,22,4378.0
2025-07-01,10540,Pro,22,4378.0
2025-08-01,10540,Pro,22,4378.0
2025-09-01,10540,Pro,22,4378.0
2025-10-01,10540,Pro,23,4577.0
2025-11-01,10540,Pro,23,4577.0
2025-12-01,10540,Pro,23,4577.0
2026-01-01,10540,Pro,24,4776.0
2026-02-01,10540,Pro,24,4776.0
2026-03-01,10540,Pro,24,4776.0
2026-04-01,10540,Pro,24,4776.0
2026-05-01,10540,Pro,24,4776.0
2026-06-01,10540,Pro,24,4776.0
2026-07-01,10540,Pro,24,4776.0
2026-08-01,10540,Pro,24,4776.0
2026-03-01,10541,Starter,2,158.0
2026-04-01,10541,Starter,2,158.0
2026-05-01,10541,Starter,2,158.0
2026-06-01,10541,Starter,2,158.0
2026-07-01,10541,Starter,2,158.0
2026-08-01,10541,Starter,2,158.0
2025-02-01,10542,Business,15,7485.0
2025-03-01,10542,Business,15,7485.0
2025-04-01,10542,Business,15,7485.0
2025-05-01,10542,Business,16,7984.0
2025-06-01,10542,Business,16,7984.0
2025-07-01,10542,Business,16,7984.0
2025-08-01,10542,Business,16,7984.0
2025-09-01,10542,Business,17,8483.0
2025-10-01,10542,Business,17,8483.0
2025-11-01,10542,Business,17,8483.0
2025-12-01,10542,Business,17,8483.0
2026-01-01,10542,Business,17,8483.0
2026-02-01,10542,Business,18,8982.0
2026-03-01,10542,Business,18,8982.0
2026-04-01,10542,Business,18,8982.0
2026-05-01,10542,Business,18,8982.0
2026-06-01,10542,Business,18,8982.0
2026-07-01,10542,Business,18,8982.0
2026-08-01,10542,Business,18,8982.0
2025-04-01,10543,Business,16,7984.0
2025-05-01,10543,Business,16,7984.0
2025-06-01,10543,Business,16,7984.0
2025-07-01,10543,Business,17,8483.0
2025-08-01,10543,Business,17,8483.0
2025-09-01,10543,Business,17,8483.0
2025-10-01,10543,Business,17,8483.0
2025-11-01,10543,Business,18,8982.0
2025-12-01,10543,Business,18,8982.0
2026-01-01,10543,Business,18,8982.0
2026-02-01,10543,Business,18,8982.0
2026-03-01,10543,Business,19,9481.0
2026-04-01,10543,Business,19,9481.0
2026-05-01,10543,Business,19,9481.0
2026-06-01,10543,Business,19,9481.0
2025-04-01,10544,Business,15,7485.0
2025-05-01,10544,Business,15,7485.0
2025-06-01,10544,Business,15,7485.0
2025-07-01,10544,Business,16,7984.0
2025-08-01,10544,Business,16,7984.0
2025-09-01,10544,Business,16,7984.0
2026-05-01,10545,Starter,2,158.0
2026-06-01,10545,Starter,2,158.0
2026-07-01,10545,Starter,2,158.0
2026-08-01,10545,Starter,2,158.0
2025-02-01,10546,Starter,1,79.0
2025-03-01,10546,Starter,1,79.0
2025-04-01,10546,Starter,1,79.0
2025-05-01,10546,Starter,1,79.0
2025-06-01,10546,Starter,1,79.0
2025-07-01,10546,Starter,1,79.0
2025-08-01,10546,Starter,1,79.0
2025-09-01,10546,Starter,1,79.0
2025-10-01,10546,Starter,1,79.0
2025-11-01,10546,Starter,1,79.0
2025-12-01,10546,Starter,1,79.0
2026-01-01,10546,Starter,1,79.0
2026-02-01,10546,Starter,1,79.0
2026-03-01,10546,Starter,1,79.0
2026-04-01,10546,Starter,1,79.0
2026-05-01,10546,Starter,1,79.0
2026-06-01,10546,Starter,1,79.0
2026-07-01,10546,Starter,1,79.0
2026-08-01,10546,Starter,1,79.0
2025-09-01,10547,Business,15,7485.0
2025-10-01,10547,Business,15,7485.0
2025-11-01,10547,Business,15,7485.0
2025-12-01,10547,Business,16,7984.0
2026-01-01,10547,Business,16,7984.0
2026-02-01,10547,Business,16,7984.0
2026-03-01,10547,Business,16,7984.0
2026-04-01,10547,Business,17,8483.0
2026-05-01,10547,Business,17,8483.0
2026-06-01,10547,Business,17,8483.0
2026-07-01,10547,Business,17,8483.0
2026-08-01,10547,Business,17,8483.0
2025-12-01,10548,Business,20,9980.0
2026-01-01,10548,Business,20,9980.0
2026-02-01,10548,Business,21,10479.0
2026-03-01,10548,Business,21,10479.0
2026-04-01,10548,Business,21,10479.0
2026-05-01,10548,Business,22,10978.0
2026-06-01,10548,Business,22,10978.0
2026-07-01,10548,Business,22,10978.0
2026-08-01,10548,Business,22,10978.0
2025-11-01,10549,Pro,7,1393.0
2025-12-01,10549,Pro,7,1393.0
2026-01-01,10549,Pro,7,1393.0
2026-02-01,10549,Pro,7,1393.0
2026-03-01,10549,Pro,7,1393.0
2026-04-01,10549,Pro,8,1592.0
2026-05-01,10549,Pro,8,1592.0
2026-06-01,10549,Pro,8,1592.0
2026-07-01,10549,Pro,8,1592.0
2026-08-01,10549,Pro,8,1592.0
2026-02-01,10550,Business,35,17465.0
2026-03-01,10550,Business,36,17964.0
2026-04-01,10550,Business,36,17964.0
2026-05-01,10550,Business,37,18463.0
2026-06-01,10550,Business,37,18463.0
2026-07-01,10550,Business,38,18962.0
2026-08-01,10550,Business,38,18962.0
2026-04-01,10551,Starter,3,237.0
2026-05-01,10551,Starter,3,237.0
2026-06-01,10551,Starter,3,237.0
2026-07-01,10551,Starter,3,237.0
2026-08-01,10551,Starter,3,237.0
2025-08-01,10552,Business,28,13972.0
2025-09-01,10552,Business,28,13972.0
2025-10-01,10552,Business,29,14471.000000000002
2025-11-01,10552,Business,29,14471.000000000002
2025-12-01,10552,Business,30,14970.0
2026-01-01,10552,Business,30,14970.0
2026-02-01,10552,Business,31,15469.0
2026-03-01,10552,Business,31,15469.0
2026-04-01,10552,Business,31,15469.0
2026-05-01,10552,Business,32,15968.0
2026-06-01,10552,Business,32,15968.0
2026-07-01,10552,Business,33,16467.0
2026-08-01,10552,Business,33,16467.0
2026-05-01,10553,Starter,3,237.0
2026-06-01,10553,Starter,3,237.0
2026-07-01,10553,Starter,3,237.0
2026-08-01,10553,Starter,3,237.0
2025-07-01,10554,Starter,4,316.0
2025-08-01,10554,Starter,4,316.0
2025-09-01,10554,Starter,4,316.0
2025-10-01,10554,Starter,4,316.0
2025-11-01,10554,Starter,4,316.0
2025-12-01,10554,Starter,4,316.0
2026-01-01,10554,Starter,4,316.0
2026-02-01,10554,Starter,4,316.0
2026-03-01,10554,Starter,4,316.0
2026-04-01,10554,Starter,5,395.0
2026-05-01,10554,Starter,5,395.0
2026-06-01,10554,Starter,5,395.0
2026-07-01,10554,Starter,5,395.0
2026-08-01,10554,Starter,5,395.0
2026-08-01,10555,Pro,9,1791.0
2025-10-01,10556,Starter,5,395.0
2025-11-01,10556,Starter,5,395.0
2025-12-01,10556,Starter,5,395.0
2026-01-01,10556,Starter,5,395.0
2026-02-01,10556,Starter,5,395.0
2026-03-01,10556,Starter,5,395.0
2026-04-01,10556,Starter,5,395.0
2026-05-01,10556,Starter,6,474.0
2026-06-01,10556,Starter,6,474.0
2026-07-01,10556,Starter,6,474.0
2026-08-01,10556,Starter,6,474.0
2026-03-01,10557,Starter,3,237.0
2026-04-01,10557,Starter,3,237.0
2026-05-01,10557,Starter,3,237.0
2026-06-01,10557,Starter,3,237.0
2026-07-01,10557,Starter,3,237.0
2026-08-01,10557,Starter,3,237.0
2026-06-01,10558,Starter,4,316.0
2026-07-01,10558,Starter,4,316.0
2026-08-01,10558,Starter,4,316.0
2026-04-01,10559,Pro,9,1791.0
2026-05-01,10559,Pro,9,1791.0
2026-06-01,10559,Pro,9,1791.0
2026-07-01,10559,Pro,9,1791.0
2026-08-01,10559,Pro,10,1990.0
2026-05-01,10560,Business,16,7984.0
2026-06-01,10560,Business,16,7984.0
2026-07-01,10560,Business,16,7984.0
2026-08-01,10560,Business,17,8483.0
2025-11-01,10561,Starter,3,237.0
2025-12-01,10561,Starter,3,237.0
2026-01-01,10561,Starter,3,237.0
2026-02-01,10561,Starter,3,237.0
2026-03-01,10561,Starter,3,237.0
2026-04-01,10561,Starter,3,237.0
2026-05-01,10561,Starter,3,237.0
2026-06-01,10561,Starter,3,237.0
2026-07-01,10561,Starter,3,237.0
2026-08-01,10561,Starter,3,237.0
2025-01-01,10562,Pro,17,3383.0
2025-02-01,10562,Pro,17,3383.0
2025-03-01,10562,Pro,18,3582.0
2025-04-01,10562,Pro,18,3582.0
2025-05-01,10562,Pro,18,3582.0
2025-06-01,10562,Pro,18,3582.0
2025-07-01,10562,Pro,19,3781.0
2025-08-01,10562,Pro,19,3781.0
2025-09-01,10562,Pro,19,3781.0
2025-10-01,10562,Pro,19,3781.0
2025-11-01,10562,Pro,20,3980.0
2025-12-01,10562,Pro,20,3980.0
2026-01-01,10562,Pro,20,3980.0
2026-02-01,10562,Pro,20,3980.0
2026-03-01,10562,Pro,20,3980.0
2026-04-01,10562,Pro,20,3980.0
2026-05-01,10562,Pro,20,3980.0
2026-06-01,10562,Pro,20,3980.0
2026-07-01,10562,Pro,20,3980.0
2026-08-01,10562,Pro,20,3980.0
2025-10-01,10563,Business,16,7984.0
2025-11-01,10563,Business,16,7984.0
2025-12-01,10563,Business,16,7984.0
2026-01-01,10563,Business,17,8483.0
2026-02-01,10563,Business,17,8483.0
2026-03-01,10563,Business,17,8483.0
2026-04-01,10563,Business,17,8483.0
2026-05-01,10563,Business,18,8982.0
2026-06-01,10563,Business,18,8982.0
2026-07-01,10563,Business,18,8982.0
2026-08-01,10563,Business,18,8982.0
2025-04-01,10564,Starter,3,237.0
2025-05-01,10564,Starter,3,237.0
2025-06-01,10564,Starter,3,237.0
2025-07-01,10564,Starter,3,237.0
2025-08-01,10564,Starter,3,237.0
2025-09-01,10564,Starter,3,237.0
2025-10-01,10564,Starter,3,237.0
2025-11-01,10564,Starter,3,237.0
2025-12-01,10564,Starter,3,237.0
2026-01-01,10564,Starter,3,237.0
2026-02-01,10564,Starter,3,237.0
2026-03-01,10564,Starter,3,237.0
2026-04-01,10564,Starter,4,316.0
2026-05-01,10564,Starter,4,316.0
2026-06-01,10564,Starter,4,316.0
2026-07-01,10564,Starter,4,316.0
2026-08-01,10564,Starter,4,316.0
2026-06-01,10565,Starter,5,395.0
2026-07-01,10565,Starter,5,395.0
2026-08-01,10565,Starter,5,395.0
2025-05-01,10566,Business,27,13473.0
2025-06-01,10566,Business,27,13473.0
2025-07-01,10566,Business,28,13972.0
2025-08-01,10566,Business,28,13972.0
2025-09-01,10566,Business,29,14471.000000000002
2025-10-01,10566,Business,29,14471.000000000002
2025-11-01,10566,Business,29,14471.000000000002
2025-12-01,10566,Business,30,14970.0
2026-01-01,10566,Business,30,14970.0
2026-02-01,10566,Business,31,15469.0
2026-03-01,10566,Business,31,15469.0
2026-04-01,10566,Business,31,15469.0
2026-05-01,10566,Business,32,15968.0
2026-06-01,10566,Business,32,15968.0
2026-07-01,10566,Business,32,15968.0
2026-08-01,10566,Business,32,15968.0
2025-05-01,10567,Business,18,8982.0
2025-06-01,10567,Business,18,8982.0
2025-07-01,10567,Business,19,9481.0
2025-08-01,10567,Business,19,9481.0
2025-09-01,10567,Business,19,9481.0
2025-10-01,10567,Business,19,9481.0
2025-11-01,10567,Business,20,9980.0
2025-12-01,10567,Business,20,9980.0
2026-01-01,10567,Business,20,9980.0
2026-02-01,10567,Business,20,9980.0
2026-03-01,10567,Business,21,10479.0
2026-04-01,10567,Business,21,10479.0
2026-05-01,10567,Business,21,10479.0
2026-06-01,10567,Business,21,10479.0
2026-07-01,10567,Business,21,10479.0
2026-08-01,10567,Business,21,10479.0
2025-05-01,10568,Pro,3,597.0
2025-06-01,10568,Pro,3,597.0
2025-07-01,10568,Pro,3,597.0
2025-08-01,10568,Pro,3,597.0
2025-09-01,10568,Pro,3,597.0
2025-10-01,10568,Pro,3,597.0
2025-11-01,10568,Pro,3,597.0
2025-12-01,10568,Pro,3,597.0
2026-01-01,10568,Pro,3,597.0
2026-02-01,10568,Pro,3,597.0
2026-03-01,10568,Pro,3,597.0
2026-04-01,10568,Pro,3,597.0
2026-05-01,10568,Pro,4,796.0
2026-06-01,10568,Pro,4,796.0
2026-07-01,10568,Pro,4,796.0
2026-08-01,10568,Pro,4,796.0
2026-01-01,10569,Business,22,10978.0
2026-02-01,10569,Business,22,10978.0
2026-03-01,10569,Business,23,11477.0
2026-04-01,10569,Business,23,11477.0
2026-05-01,10569,Business,23,11477.0
2026-06-01,10569,Business,24,11976.0
2026-07-01,10569,Business,24,11976.0
2026-08-01,10569,Business,24,11976.0
2025-12-01,10570,Starter,1,79.0
2026-01-01,10570,Starter,1,79.0
2026-02-01,10570,Starter,1,79.0
2026-03-01,10570,Starter,1,79.0
2026-04-01,10570,Starter,1,79.0
2026-05-01,10570,Starter,1,79.0
2026-06-01,10570,Starter,1,79.0
2026-07-01,10570,Starter,1,79.0
2026-08-01,10570,Starter,1,79.0
2026-07-01,10571,Starter,5,395.0
2026-08-01,10571,Starter,5,395.0
2025-09-01,10572,Pro,8,1592.0
2025-10-01,10572,Pro,8,1592.0
2025-11-01,10572,Pro,8,1592.0
2025-12-01,10572,Pro,8,1592.0
2026-01-01,10572,Pro,8,1592.0
2026-02-01,10572,Pro,9,1791.0
2026-03-01,10572,Pro,9,1791.0
2026-04-01,10572,Pro,9,1791.0
2026-05-01,10572,Pro,9,1791.0
2026-06-01,10572,Pro,9,1791.0
2026-07-01,10572,Pro,9,1791.0
2026-08-01,10572,Pro,9,1791.0
2025-06-01,10573,Starter,4,316.0
2025-07-01,10573,Starter,4,316.0
2025-08-01,10573,Starter,4,316.0
2025-09-01,10573,Starter,4,316.0
2025-10-01,10573,Starter,4,316.0
2025-11-01,10573,Starter,4,316.0
2025-12-01,10573,Starter,4,316.0
2026-01-01,10573,Starter,4,316.0
2026-02-01,10573,Starter,4,316.0
2026-03-01,10573,Starter,5,395.0
2026-04-01,10573,Starter,5,395.0
2026-05-01,10573,Starter,5,395.0
2026-06-01,10573,Starter,5,395.0
2026-07-01,10573,Starter,5,395.0
2026-08-01,10573,Starter,5,395.0
2025-01-01,10574,Business,13,6487.0
2025-02-01,10574,Business,13,6487.0
2025-03-01,10574,Business,13,6487.0
2025-04-01,10574,Business,14,6986.0
2025-05-01,10574,Business,14,6986.0
2025-06-01,10574,Business,14,6986.0
2025-07-01,10574,Business,14,6986.0
2025-08-01,10574,Business,14,6986.0
2025-09-01,10574,Business,15,7484.999999999999
2025-10-01,10574,Business,15,7484.999999999999
2025-11-01,10574,Business,15,7484.999999999999
2025-12-01,10574,Business,15,7484.999999999999
2026-01-01,10574,Business,15,7484.999999999999
2026-02-01,10574,Business,15,7484.999999999999
2026-03-01,10574,Business,15,7484.999999999999
2026-04-01,10574,Business,15,7484.999999999999
2026-05-01,10574,Business,15,7484.999999999999
2026-06-01,10574,Business,15,7484.999999999999
2026-07-01,10574,Business,15,7484.999999999999
2026-08-01,10574,Business,15,7484.999999999999
2025-01-01,10575,Pro,5,995.0
2025-02-01,10575,Pro,5,995.0
2025-03-01,10575,Pro,5,995.0
2025-04-01,10575,Pro,5,995.0
2025-05-01,10575,Pro,5,995.0
2025-06-01,10575,Pro,5,995.0
2025-07-01,10575,Pro,5,995.0
2025-08-01,10575,Pro,6,1194.0
2025-09-01,10575,Pro,6,1194.0
2025-10-01,10575,Pro,6,1194.0
2025-11-01,10575,Pro,6,1194.0
2025-12-01,10575,Pro,6,1194.0
2026-01-01,10575,Pro,6,1194.0
2026-02-01,10575,Pro,6,1194.0
2026-03-01,10575,Pro,6,1194.0
2026-04-01,10575,Pro,6,1194.0
2026-05-01,10575,Pro,6,1194.0
2026-06-01,10575,Pro,6,1194.0
2026-07-01,10575,Pro,6,1194.0
2026-08-01,10575,Pro,6,1194.0
2025-08-01,10576,Business,20,9980.0
2025-09-01,10576,Business,20,9980.0
2025-10-01,10576,Business,21,10479.0
2025-11-01,10576,Business,21,10479.0
2025-12-01,10576,Business,21,10479.0
2026-01-01,10576,Business,22,10978.0
2026-02-01,10576,Business,22,10978.0
2026-03-01,10576,Business,22,10978.0
2026-04-01,10576,Business,22,10978.0
2026-05-01,10576,Business,23,11477.0
2026-06-01,10576,Business,23,11477.0
2026-07-01,10576,Business,23,11477.0
2026-08-01,10576,Business,24,11976.0
2026-07-01,10577,Pro,8,1592.0
2026-08-01,10577,Pro,8,1592.0
2025-11-01,10578,Starter,3,237.0
2025-12-01,10578,Starter,3,237.0
2026-01-01,10578,Starter,3,237.0
2026-02-01,10578,Starter,3,237.0
2026-03-01,10578,Starter,3,237.0
2026-04-01,10578,Starter,3,237.0
2026-05-01,10578,Starter,3,237.0
2026-06-01,10578,Starter,3,237.0
2026-07-01,10578,Starter,3,237.0
2026-08-01,10578,Starter,3,237.0
2026-06-01,10579,Starter,3,237.0
2026-07-01,10579,Starter,3,237.0
2026-08-01,10579,Starter,3,237.0
2025-03-01,10580,Starter,8,632.0
2025-04-01,10580,Starter,8,632.0
2025-05-01,10580,Starter,8,632.0
2025-02-01,10581,Business,24,11976.0
2025-03-01,10581,Business,24,11976.0
2025-04-01,10581,Business,25,12475.0
2025-05-01,10581,Business,25,12475.0
2025-06-01,10581,Business,25,12475.0
2025-07-01,10581,Business,26,12974.0
2025-08-01,10581,Business,26,12974.0
2025-09-01,10581,Business,27,13473.0
2025-10-01,10581,Business,27,13473.0
2025-11-01,10581,Business,27,13473.0
2025-12-01,10581,Business,28,13972.0
2026-01-01,10581,Business,28,13972.0
2026-02-01,10581,Business,28,13972.0
2026-03-01,10581,Business,28,13972.0
2026-04-01,10581,Business,28,13972.0
2026-05-01,10581,Business,28,13972.0
2026-06-01,10581,Business,28,13972.0
2026-07-01,10581,Business,28,13972.0
2026-08-01,10581,Business,28,13972.0
2026-05-01,10582,Starter,4,316.0
2026-06-01,10582,Starter,4,316.0
2026-07-01,10582,Starter,4,316.0
2026-08-01,10582,Starter,4,316.0
2025-03-01,10583,Starter,4,316.0
2025-04-01,10583,Starter,4,316.0
2025-05-01,10583,Starter,4,316.0
2025-06-01,10583,Starter,4,316.0
2025-07-01,10583,Starter,4,316.0
2025-08-01,10583,Starter,4,316.0
2025-09-01,10583,Starter,4,316.0
2025-10-01,10583,Starter,4,316.0
2025-11-01,10583,Starter,4,316.0
2025-12-01,10583,Starter,5,395.0
2026-01-01,10583,Starter,5,395.0
2026-02-01,10583,Starter,5,395.0
2026-03-01,10583,Starter,5,395.0
2026-04-01,10583,Starter,5,395.0
2026-05-01,10583,Starter,5,395.0
2026-06-01,10583,Starter,5,395.0
2026-07-01,10583,Starter,5,395.0
2026-08-01,10583,Starter,5,395.0
2025-02-01,10584,Starter,5,395.0
2025-03-01,10584,Starter,5,395.0
2025-04-01,10584,Starter,5,395.0
2025-05-01,10584,Starter,5,395.0
2025-06-01,10584,Starter,5,395.0
2025-07-01,10584,Starter,5,395.0
2025-08-01,10584,Starter,5,395.0
2025-09-01,10584,Starter,6,474.0
2025-10-01,10584,Starter,6,474.0
2025-11-01,10584,Starter,6,474.0
2025-12-01,10584,Starter,6,474.0
2026-01-01,10584,Starter,6,474.0
2026-02-01,10584,Starter,6,474.0
2026-03-01,10584,Starter,6,474.0
2026-04-01,10584,Starter,6,474.0
2026-05-01,10584,Starter,6,474.0
2026-06-01,10584,Starter,6,474.0
2026-07-01,10584,Starter,6,474.0
2026-08-01,10584,Starter,6,474.0
2025-08-01,10585,Starter,3,237.0
2025-09-01,10585,Starter,3,237.0
2025-10-01,10585,Starter,3,237.0
2025-11-01,10585,Starter,3,237.0
2025-12-01,10585,Starter,3,237.0
2026-01-01,10585,Starter,3,237.0
2026-02-01,10585,Starter,3,237.0
2026-03-01,10585,Starter,3,237.0
2026-04-01,10585,Starter,3,237.0
2026-05-01,10585,Starter,3,237.0
2026-06-01,10585,Starter,3,237.0
2026-07-01,10585,Starter,3,237.0
2026-08-01,10585,Starter,4,316.0
2026-07-01,10586,Business,9,4491.0
2026-08-01,10586,Business,9,4491.0
2026-02-01,10587,Starter,3,237.0
2026-03-01,10587,Starter,3,237.0
2026-04-01,10587,Starter,3,237.0
2026-05-01,10587,Starter,3,237.0
2026-06-01,10587,Starter,3,237.0
2026-07-01,10587,Starter,3,237.0
2026-08-01,10587,Starter,3,237.0
2025-03-01,10588,Enterprise,60,77940.0
2025-04-01,10588,Enterprise,61,79239.0
2025-05-01,10588,Enterprise,62,80538.00000000001
2025-06-01,10588,Enterprise,63,81837.0
2025-07-01,10588,Enterprise,64,83136.0
2025-08-01,10588,Enterprise,64,83136.0
2025-09-01,10588,Enterprise,65,84435.0
2025-10-01,10588,Enterprise,66,85734.0
2025-11-01,10588,Enterprise,67,87033.0
2025-12-01,10588,Enterprise,68,88332.0
2026-01-01,10588,Enterprise,69,89631.0
2026-02-01,10588,Enterprise,70,90930.0
2026-03-01,10588,Enterprise,71,92229.0
2026-04-01,10588,Enterprise,71,92229.0
2026-05-01,10588,Enterprise,71,92229.0
2026-06-01,10588,Enterprise,71,92229.0
2026-07-01,10588,Enterprise,71,92229.0
2026-08-01,10588,Enterprise,71,92229.0
2026-05-01,10589,Starter,2,158.0
2026-06-01,10589,Starter,2,158.0
2026-07-01,10589,Starter,2,158.0
2026-08-01,10589,Starter,2,158.0
2026-05-01,10590,Pro,8,1592.0
2026-06-01,10590,Pro,8,1592.0
2026-07-01,10590,Pro,8,1592.0
2026-08-01,10590,Pro,8,1592.0
2026-04-01,10591,Pro,6,1194.0
2026-05-01,10591,Pro,6,1194.0
2026-06-01,10591,Pro,6,1194.0
2026-07-01,10591,Pro,6,1194.0
2026-08-01,10591,Pro,6,1194.0
2026-06-01,10592,Starter,5,395.0
2026-07-01,10592,Starter,5,395.0
2026-08-01,10592,Starter,5,395.0
2025-05-01,10593,Business,23,11477.0
2025-06-01,10593,Business,23,11477.0
2025-07-01,10593,Business,24,11976.0
2025-08-01,10593,Business,24,11976.0
2025-09-01,10593,Business,24,11976.0
2025-10-01,10593,Business,25,12475.0
2025-11-01,10593,Business,25,12475.0
2025-12-01,10593,Business,25,12475.0
2026-01-01,10593,Business,26,12973.999999999998
2026-02-01,10593,Business,26,12973.999999999998
2026-03-01,10593,Business,26,12973.999999999998
2026-04-01,10593,Business,27,13473.000000000002
2026-05-01,10593,Business,27,13473.000000000002
2026-06-01,10593,Business,27,13473.000000000002
2026-07-01,10593,Business,27,13473.000000000002
2026-08-01,10593,Business,27,13473.000000000002
2026-08-01,10594,Enterprise,57,74043.0
2025-07-01,10595,Business,22,10978.0
2025-08-01,10595,Business,22,10978.0
2025-09-01,10595,Business,23,11477.0
2025-10-01,10595,Business,23,11477.0
2025-11-01,10595,Business,23,11477.0
2025-12-01,10595,Business,24,11976.0
2026-01-01,10595,Business,24,11976.0
2026-02-01,10595,Business,24,11976.0
2026-03-01,10595,Business,25,12475.000000000002
2026-04-01,10595,Business,25,12475.000000000002
2026-05-01,10595,Business,25,12475.000000000002
2026-06-01,10595,Business,26,12974.0
2026-07-01,10595,Business,26,12974.0
2026-08-01,10595,Business,26,12974.0
2026-04-01,10596,Starter,3,237.0
2026-05-01,10596,Starter,3,237.0
2026-06-01,10596,Starter,3,237.0
2026-07-01,10596,Starter,3,237.0
2026-08-01,10596,Starter,3,237.0
2025-12-01,10597,Starter,3,237.0
2026-01-01,10597,Starter,3,237.0
2026-02-01,10597,Starter,3,237.0
2026-03-01,10597,Starter,3,237.0
2026-04-01,10597,Starter,3,237.0
2026-05-01,10597,Starter,3,237.0
2026-06-01,10597,Starter,3,237.0
2026-07-01,10597,Starter,3,237.0
2026-08-01,10597,Starter,3,237.0
2026-04-01,10598,Pro,5,995.0
2026-05-01,10598,Pro,5,995.0
2026-06-01,10598,Pro,5,995.0
2026-07-01,10598,Pro,5,995.0
2026-08-01,10598,Pro,5,995.0
2026-01-01,10599,Starter,1,79.0
2026-02-01,10599,Starter,1,79.0
2026-03-01,10599,Starter,1,79.0
2026-04-01,10599,Starter,1,79.0
2026-05-01,10599,Starter,1,79.0
2026-06-01,10599,Starter,1,79.0
2026-07-01,10599,Starter,1,79.0
2026-08-01,10599,Starter,1,79.0
2026-01-01,10600,Pro,8,1592.0
2026-02-01,10600,Pro,8,1592.0
2026-03-01,10600,Pro,8,1592.0
2026-04-01,10600,Pro,8,1592.0
2026-05-01,10600,Pro,8,1592.0
2026-06-01,10600,Pro,9,1791.0
2026-07-01,10600,Pro,9,1791.0
2026-08-01,10600,Pro,9,1791.0
2026-01-01,10601,Pro,9,1791.0
2026-02-01,10601,Pro,9,1791.0
2026-03-01,10601,Pro,9,1791.0
2026-04-01,10601,Pro,9,1791.0
2026-05-01,10601,Pro,10,1990.0
2026-06-01,10601,Pro,10,1990.0
2026-07-01,10601,Pro,10,1990.0
2026-08-01,10601,Pro,10,1990.0
2026-04-01,10602,Pro,12,2388.0
2026-05-01,10602,Pro,12,2388.0
2026-06-01,10602,Pro,12,2388.0
2026-07-01,10602,Pro,13,2587.0
2026-08-01,10602,Pro,13,2587.0
2026-03-01,10603,Business,31,15469.0
2026-04-01,10603,Business,31,15469.0
2026-05-01,10603,Business,32,15968.0
2026-06-01,10603,Business,32,15968.0
2026-07-01,10603,Business,33,16467.0
2026-08-01,10603,Business,33,16467.0
2025-03-01,10604,Pro,14,2786.0
2025-04-01,10604,Pro,14,2786.0
2025-05-01,10604,Pro,14,2786.0
2025-06-01,10604,Pro,15,2985.0
2025-07-01,10604,Pro,15,2985.0
2025-08-01,10604,Pro,15,2985.0
2025-09-01,10604,Pro,15,2985.0
2025-10-01,10604,Pro,15,2985.0
2025-11-01,10604,Pro,16,3184.0
2025-12-01,10604,Pro,16,3184.0
2026-01-01,10604,Pro,16,3184.0
2026-02-01,10604,Pro,16,3184.0
2026-03-01,10604,Pro,17,3382.9999999999995
2026-04-01,10604,Pro,17,3382.9999999999995
2026-05-01,10604,Pro,17,3382.9999999999995
2026-06-01,10604,Pro,17,3382.9999999999995
2026-07-01,10604,Pro,17,3382.9999999999995
2026-08-01,10604,Pro,17,3382.9999999999995
2026-05-01,10605,Starter,2,158.0
2026-06-01,10605,Starter,2,158.0
2026-07-01,10605,Starter,2,158.0
2026-08-01,10605,Starter,2,158.0
2025-11-01,10606,Starter,3,237.0
2025-12-01,10606,Starter,3,237.0
2026-01-01,10606,Starter,3,237.0
2026-02-01,10606,Starter,3,237.0
2026-03-01,10606,Starter,3,237.0
2026-04-01,10606,Starter,3,237.0
2026-05-01,10606,Starter,3,237.0
2026-06-01,10606,Starter,3,237.0
2026-07-01,10606,Starter,3,237.0
2026-08-01,10606,Starter,3,237.0
2025-07-01,10607,Pro,9,1791.0
2025-08-01,10607,Pro,9,1791.0
2025-09-01,10607,Pro,9,1791.0
2025-10-01,10607,Pro,9,1791.0
2025-11-01,10607,Pro,10,1990.0
2025-12-01,10607,Pro,10,1990.0
2026-01-01,10607,Pro,10,1990.0
2026-02-01,10607,Pro,10,1990.0
2026-03-01,10607,Pro,10,1990.0
2026-04-01,10607,Pro,10,1990.0
2026-05-01,10607,Pro,10,1990.0
2026-06-01,10607,Pro,10,1990.0
2026-07-01,10607,Pro,11,2189.0
2026-08-01,10607,Pro,11,2189.0
2025-11-01,10608,Pro,19,3781.0
2025-12-01,10608,Pro,19,3781.0
2026-01-01,10608,Pro,20,3980.0
2026-02-01,10608,Pro,20,3980.0
2026-03-01,10608,Pro,20,3980.0
