origin,dest,quarter,origin_city,dest_city,origin_tier,dest_tier,distance_miles,departures,seats,passengers,load_factor,avg_fare,revenue,op_cost,casm_cents,asm,rpm,rasm_cents,yield_cents_per_mile,operating_profit,operating_margin_pct,route
DEN,GEG,3,Denver,Spokane,hub,spoke,834.5,70,13230,12833,0.97,135.51,1738999.83,639136.11,5.79,11040435.0,10709138.5,15.751189423242835,16.23846614739365,1099863.7200000002,63.246913600905884,DEN-GEG
GEG,DEN,3,Spokane,Denver,spoke,hub,834.5,79,12640,11508,0.91,114.35,1315939.8,909579.68,8.62,10548080.0,9603426.0,12.475633480216306,13.702816057519474,406360.12,30.879841159907162,GEG-DEN
DEN,GEG,4,Denver,Spokane,hub,spoke,834.5,93,13950,10048,0.72,141.42,1420988.16,930578.58,7.99,11641275.0,8385056.0,12.206465013497231,16.946674655482326,490409.57999999996,34.51186954295242,DEN-GEG
GEG,DEN,4,Spokane,Denver,spoke,hub,834.5,86,6536,4851,0.742,98.71,478842.21,643892.48,11.81,5454292.0,4048159.5,8.77918178931381,11.828639904134212,-165050.26999999996,-34.468613366394734,GEG-DEN
DEN,FAR,1,Denver,Fargo,hub,spoke,626.5,92,14720,10564,0.718,85.35,901637.4,811903.68,8.8,9222080.0,6618346.0,9.776941861272077,13.623304070231445,89733.71999999997,9.952306769883322,DEN-FAR
FAR,DEN,1,Fargo,Denver,spoke,hub,626.5,81,15309,11274,0.736,111.64,1258629.36,847978.52,8.84,9591088.5,7063161.0,13.122904245957068,17.819632881085397,410650.8400000001,32.62682828247389,FAR-DEN
DEN,FAR,2,Denver,Fargo,hub,spoke,626.5,86,12900,11673,0.905,84.5,986368.5,692115.96,8.56,8081850.0,7313134.5,12.204736539282466,13.487629688747008,294252.54000000004,29.83190764911897,DEN-FAR
FAR,DEN,2,Fargo,Denver,spoke,hub,626.5,86,13760,11086,0.806,76.52,848300.72,647911.46,7.52,8620640.0,6945379.0,9.840345032387386,12.21388667198723,200389.26,23.622431913060264,FAR-DEN
DEN,FAR,3,Denver,Fargo,hub,spoke,626.5,89,16821,14862,0.884,101.52,1508790.24,1008334.12,9.57,10538356.5,9311043.0,14.317130379865208,16.204309656823625,500456.12,33.169363555798185,DEN-FAR
FAR,DEN,3,Fargo,Denver,spoke,hub,626.5,77,5852,5564,0.951,89.08,495641.12,358874.76,9.79,3666278.0,3485846.0,13.518918096227292,14.218675179569034,136766.36,27.593828373239088,FAR-DEN
DEN,FAR,4,Denver,Fargo,hub,spoke,626.5,75,12000,9408,0.784,76.62,720840.96,645859.87,8.59,7518000.0,5894112.0,9.588201117318436,12.229848363926575,74981.08999999997,10.401890869242498,DEN-FAR
FAR,DEN,4,Fargo,Denver,spoke,hub,626.5,77,12320,8706,0.707,100.48,874778.88,681889.15,8.83,7718480.0,5454309.0,11.333564121433236,16.03830806065443,192889.72999999998,22.050112823940147,FAR-DEN
DEN,BIL,1,Denver,Billings,hub,spoke,455.3,84,12600,9390,0.745,92.68,870265.2,490535.14,8.55,5736780.0,4275267.0,15.169924591844206,20.355809356468264,379730.05999999994,43.633832537483975,DEN-BIL
BIL,DEN,1,Billings,Denver,spoke,hub,455.3,75,12000,8436,0.703,85.3,719590.8,500564.68,9.16,5463600.0,3840910.8000000003,13.170634746321108,18.73490006589062,219026.12000000005,30.437593143214176,BIL-DEN
DEN,BIL,2,Denver,Billings,hub,spoke,455.3,110,16500,13688,0.83,70.93,970889.84,654879.41,8.72,7512450.0,6232146.4,12.923744450878209,15.578739292773994,316010.42999999993,32.54853609344598,DEN-BIL
BIL,DEN,2,Billings,Denver,spoke,hub,455.3,78,14742,12716,0.863,73.77,938059.32,630106.86,9.39,6712032.600000001,5789594.8,13.975786112838604,16.202503843619592,307952.45999999996,32.82867654894149,BIL-DEN
DEN,BIL,3,Denver,Billings,hub,spoke,455.3,106,15900,13420,0.844,97.21,1304558.2,587623.16,8.12,7239270.0,6110126.0,18.020576660353875,21.350757742148033,716935.0399999999,54.95615603811312,DEN-BIL
BIL,DEN,3,Billings,Denver,spoke,hub,455.3,78,14742,14299,0.97,67.65,967327.35,632222.62,9.42,6712032.600000001,6510334.7,14.411839269076253,14.858335163628375,335104.73,34.64232971392776,BIL-DEN
DEN,BIL,4,Denver,Billings,hub,spoke,455.3,98,15680,12709,0.811,90.67,1152325.03,670344.85,9.39,7139104.0,5786407.7,16.141031563624793,19.914342191961342,481980.18000000005,41.82675611932165,DEN-BIL
BIL,DEN,4,Billings,Denver,spoke,hub,455.3,71,11360,9967,0.877,67.99,677656.33,446697.39,8.64,5172208.0,4537975.100000001,13.101876993345973,14.933011201405662,230958.93999999994,34.08201617477696,BIL-DEN
ATL,LAX,1,Atlanta,Los Angeles,hub,spoke,1942.3,72,11520,9313,0.809,221.91,2066647.83,1378861.99,6.16,22375296.0,18088639.9,9.236292695301104,11.425114554909129,687785.8400000001,33.28026333349693,ATL-LAX
LAX,ATL,1,Los Angeles,Atlanta,spoke,hub,1942.3,91,17199,13891,0.808,271.31,3768767.21,1935760.25,5.79,33405617.7,26980489.3,11.28183661755789,13.968490964320651,1833006.96,48.63677849712559,LAX-ATL
ATL,LAX,2,Atlanta,Los Angeles,hub,spoke,1942.3,81,6156,5088,0.827,237.45,1208145.6,798666.01,6.68,11956798.799999999,9882422.4,10.104256333225246,12.225196931472997,409479.5900000001,33.89323190847197,ATL-LAX
LAX,ATL,2,Los Angeles,Atlanta,spoke,hub,1942.3,77,11550,9631,0.834,226.71,2183444.01,1180992.72,5.26,22433565.0,18706291.3,9.732933708931236,11.672244246511866,1002451.2899999998,45.91147221585956,LAX-ATL
ATL,LAX,3,Atlanta,Los Angeles,hub,spoke,1942.3,82,13120,9496,0.724,199.91,1898345.36,1548225.97,6.08,25482976.0,18444080.8,7.449464929056952,10.292436801729908,350119.39000000013,18.443397991606762,ATL-LAX
LAX,ATL,3,Los Angeles,Atlanta,spoke,hub,1942.3,86,12900,11129,0.863,254.72,2834778.88,1635781.86,6.53,25055670.0,21615856.7,11.313921679204746,13.114348967718684,1198997.0199999998,42.295962780701956,LAX-ATL
ATL,LAX,4,Atlanta,Los Angeles,hub,spoke,1942.3,75,12000,7228,0.602,251.18,1815529.04,1389186.69,5.96,23307600.0,14038944.4,7.789429370677375,12.932090820161665,426342.3500000001,23.48309173837286,ATL-LAX
LAX,ATL,4,Los Angeles,Atlanta,spoke,hub,1942.3,102,7752,5852,0.755,189.12,1106730.24,1200123.14,7.97,15056709.6,11366339.6,7.35041233710186,9.736909849147917,-93392.8999999999,-8.438632706015145,LAX-ATL
ATL,JFK,1,Atlanta,New York JFK,hub,spoke,759.3,81,12960,9488,0.732,85.69,813026.72,861852.39,8.76,9840528.0,7204238.399999999,8.262023338585085,11.28539444224944,-48825.67000000004,-6.005420092466339,ATL-JFK
JFK,ATL,1,New York JFK,Atlanta,spoke,hub,759.3,68,12852,10412,0.81,101.87,1060670.44,624313.1,6.4,9758523.6,7905831.6,10.869169184568042,13.416304490978535,436357.33999999997,41.13976627839275,JFK-ATL
ATL,JFK,2,Atlanta,New York JFK,hub,spoke,759.3,92,14720,14180,0.963,113.35,1607303.0,757257.78,6.78,11176896.0,10766874.0,14.380584734795779,14.92822336362439,850045.22,52.88643273856889,ATL-JFK
JFK,ATL,2,New York JFK,Atlanta,spoke,hub,759.3,95,17955,13240,0.737,90.88,1203251.2,1101548.28,8.08,13633231.5,10053132.0,8.825869347263705,11.968918740945607,101702.91999999993,8.452343118377934,JFK-ATL
ATL,JFK,3,Atlanta,New York JFK,hub,spoke,759.3,84,6384,5151,0.807,90.84,467916.84,441019.09,9.1,4847371.199999999,3911154.3,9.653002023034672,11.96365073093639,26897.75,5.7484039257915995,ATL-JFK
JFK,ATL,3,New York JFK,Atlanta,spoke,hub,759.3,93,14880,13937,0.937,134.98,1881216.26,844051.33,7.47,11298384.0,10582364.1,16.650312646481126,17.776899776109577,1037164.93,55.13267942942402,JFK-ATL
ATL,JFK,4,Atlanta,New York JFK,hub,spoke,759.3,100,18900,14460,0.765,97.91,1415778.6,1028576.41,7.17,14350770.0,10979478.0,9.865523592113872,12.894771500065852,387202.19000000006,27.34906361771537,ATL-JFK
JFK,ATL,4,New York JFK,Atlanta,spoke,hub,759.3,79,11850,8460,0.714,120.2,1016892.0,575664.82,6.4,8997705.0,6423678.0,11.301681928891867,15.830370077703149,441227.18000000005,43.38977787218309,JFK-ATL
ATL,MIA,1,Atlanta,Miami,hub,spoke,596.4,88,14080,13395,0.951,86.11,1153443.45,665596.82,7.93,8397312.0,7988778.0,13.735865119695445,14.438296445338697,487846.63,42.29480257571362,ATL-MIA
MIA,ATL,1,Miami,Atlanta,spoke,hub,596.4,77,14553,12316,0.846,89.34,1100311.44,644391.57,7.42,8679409.2,7345262.399999999,12.677261950041485,14.979879275653923,455919.87,41.435529380663354,MIA-ATL
ATL,MIA,2,Atlanta,Miami,hub,spoke,596.4,93,14880,11613,0.78,86.66,1006382.58,754633.31,8.5,8874432.0,6925993.2,11.340247804028472,14.53051643192488,251749.2699999999,25.015265069472875,ATL-MIA
MIA,ATL,2,Miami,Atlanta,spoke,hub,596.4,95,14250,11952,0.839,70.28,839986.56,680274.29,8.0,8498700.0,7128172.8,9.883706449221647,11.784037558685446,159712.27000000002,19.013669694905598,MIA-ATL
ATL,MIA,3,Atlanta,Miami,hub,spoke,596.4,79,11850,10332,0.872,77.67,802486.44,648107.89,9.17,7067340.0,6162004.8,11.35485826350508,13.023138832997988,154378.54999999993,19.237527552490473,ATL-MIA
MIA,ATL,3,Miami,Atlanta,spoke,hub,596.4,91,17199,14230,0.827,72.83,1036370.9,888481.09,8.66,10257483.6,8486772.0,10.103558927454683,12.211602951039572,147889.81000000006,14.269969371004152,MIA-ATL
ATL,MIA,4,Atlanta,Miami,hub,spoke,596.4,78,12480,8434,0.676,77.65,654900.1,588167.41,7.9,7443072.0,5030037.6,8.798787651120398,13.01978537894031,66732.68999999994,10.18975107806518,ATL-MIA
MIA,ATL,4,Miami,Atlanta,spoke,hub,596.4,102,15300,11195,0.732,86.37,966912.15,868449.59,9.52,9124920.0,6676698.0,10.596390434107917,14.481891348088533,98462.56000000006,10.183196063882335,MIA-ATL
ATL,PHX,1,Atlanta,Phoenix,hub,spoke,1583.7,85,12750,12337,0.968,196.91,2429278.67,1424856.88,7.06,20192175.0,19538106.900000002,12.030792472826727,12.43354170613121,1004421.79,41.346503486979536,ATL-PHX
PHX,ATL,1,Phoenix,Atlanta,spoke,hub,1583.7,78,12480,12025,0.964,196.74,2365798.5,1225864.83,6.2,19764576.0,19043992.5,11.969892498579277,12.42280734987687,1139933.67,48.18388675113286,PHX-ATL
ATL,PHX,2,Atlanta,Phoenix,hub,spoke,1583.7,81,15309,11839,0.773,167.44,1982322.16,1625448.69,6.7,24244863.3,18749424.3,8.17625628765661,10.57270947780514,356873.47,18.002798798354753,ATL-PHX
PHX,ATL,2,Phoenix,Atlanta,spoke,hub,1583.7,85,16065,11232,0.699,148.16,1664133.12,1749017.81,6.87,25442140.5,17788118.400000002,6.540853431730715,9.35530719201869,-84884.68999999994,-5.100835322597265,PHX-ATL
ATL,PHX,3,Atlanta,Phoenix,hub,spoke,1583.7,81,12150,10931,0.9,197.03,2153734.93,1134531.59,5.9,19241955.0,17311424.7,11.192911167290434,12.441118898781337,1019203.3400000001,47.322598793529345,ATL-PHX
PHX,ATL,3,Phoenix,Atlanta,spoke,hub,1583.7,88,14080,10153,0.721,211.36,2145938.08,1301867.39,5.84,22298496.0,16079306.1,9.62368977710425,13.345961987750208,844070.6900000002,39.33341310575001,PHX-ATL
ATL,PHX,4,Atlanta,Phoenix,hub,spoke,1583.7,110,16500,12424,0.753,206.91,2570649.84,1500866.35,5.74,26131050.0,19675888.8,9.83752983519606,13.064974426974803,1069783.4899999998,41.61529405342891,ATL-PHX
PHX,ATL,4,Phoenix,Atlanta,spoke,hub,1583.7,82,12300,10245,0.833,204.52,2095307.4,1248465.38,6.41,19479510.0,16225006.5,10.756468720209082,12.914062006693186,846842.02,40.4161231903252,PHX-ATL
ATL,IAH,1,Atlanta,Houston,hub,spoke,688.2,91,17199,14275,0.83,84.4,1204810.0,895646.08,7.57,11836351.8,9824055.0,10.178896507621547,12.263876780005813,309163.92000000004,25.660802948182702,ATL-IAH
IAH,ATL,1,Houston,Atlanta,spoke,hub,688.2,100,15000,11209,0.747,117.2,1313694.8,648078.97,6.28,10323000.0,7714033.800000001,12.725901385256225,17.029933158965417,665615.8300000001,50.667463249454904,IAH-ATL
ATL,IAH,2,Atlanta,Houston,hub,spoke,688.2,98,15680,13689,0.873,101.97,1395867.33,767850.04,7.12,10790976.0,9420769.8,12.935505833763322,14.816913687881431,628017.29,44.991187665377915,ATL-IAH
IAH,ATL,2,Houston,Atlanta,spoke,hub,688.2,91,14560,10971,0.754,95.45,1047181.95,781782.98,7.8,10020192.0,7550242.2,10.450717411402895,13.869514675966288,265398.97,25.344112357933597,IAH-ATL
ATL,IAH,3,Atlanta,Houston,hub,spoke,688.2,89,16821,15763,0.937,109.73,1729673.99,784245.84,6.77,11576212.200000001,10848096.600000001,14.941623046612776,15.94449287997675,945428.15,54.65932629304323,ATL-IAH
IAH,ATL,3,Houston,Atlanta,spoke,hub,688.2,68,10880,10553,0.97,119.21,1258023.13,538413.17,7.19,7487616.000000001,7262574.600000001,16.80138417888951,17.321999418773608,719609.9599999998,57.20164779482233,IAH-ATL
ATL,IAH,4,Atlanta,Houston,hub,spoke,688.2,92,13800,10912,0.791,128.29,1399900.48,740311.93,7.79,9497160.0,7509638.4,14.740201070635853,18.641383318802674,659588.5499999999,47.11681718974766,ATL-IAH
IAH,ATL,4,Houston,Atlanta,spoke,hub,688.2,85,13600,11252,0.827,108.4,1219716.8,694747.15,7.42,9359520.0,7743626.4,13.03183069217225,15.751235106073816,524969.65,43.04029017227606,IAH-ATL
ATL,BOS,1,Atlanta,Boston,hub,spoke,945.0,85,16065,11021,0.686,138.48,1526188.08,1223847.76,8.06,15181425.0,10414845.0,10.052996210830011,14.653968253968255,302340.32000000007,19.81016127448722,ATL-BOS
BOS,ATL,1,Boston,Atlanta,spoke,hub,945.0,78,5928,4969,0.838,134.51,668380.19,520682.04,9.29,5601960.0,4695705.0,11.9311846210969,14.233862433862432,147698.14999999997,22.097924536033897,BOS-ATL
ATL,BOS,2,Atlanta,Boston,hub,spoke,945.0,88,13200,11059,0.838,119.62,1322877.58,852057.03,6.83,12474000.0,10450755.0,10.605079204745872,12.65820105820106,470820.55000000005,35.59063643666862,ATL-BOS
BOS,ATL,2,Boston,Atlanta,spoke,hub,945.0,84,6384,4604,0.721,136.43,628123.72,533348.5,8.84,6032880.0,4350780.0,10.411672700269191,14.437037037037037,94775.21999999997,15.088622986567039,BOS-ATL
ATL,BOS,3,Atlanta,Boston,hub,spoke,945.0,81,12150,11785,0.97,173.56,2045404.6,745551.87,6.49,11481750.0,11136825.0,17.814397631023144,18.366137566137567,1299852.73,63.549907436406464,ATL-BOS
BOS,ATL,3,Boston,Atlanta,spoke,hub,945.0,68,5168,5012,0.97,152.47,764179.64,397887.97,8.15,4883760.0,4736340.0,15.647362687765165,16.134391534391533,366291.67000000004,47.93266541359307,BOS-ATL
ATL,BOS,4,Atlanta,Boston,hub,spoke,945.0,92,13800,7747,0.561,148.34,1149189.98,1029621.12,7.9,13041000.0,7320915.0,8.81213081818879,15.697354497354496,119568.85999999999,10.404620826923674,ATL-BOS
BOS,ATL,4,Boston,Atlanta,spoke,hub,945.0,75,14175,11891,0.839,181.33,2156195.03,1011258.57,7.55,13395375.0,11236995.0,16.09656340341349,19.188359788359787,1144936.46,53.099856185087305,BOS-ATL
ATL,SFO,1,Atlanta,San Francisco,hub,spoke,2134.4,86,13760,10086,0.733,244.26,2463606.36,1755119.02,5.98,29369344.0,21527558.400000002,8.38836018945469,11.443965517241377,708487.3399999999,28.75813894229433,ATL-SFO
SFO,ATL,1,San Francisco,Atlanta,spoke,hub,2134.4,100,7600,4929,0.649,232.56,1146288.24,1235284.18,7.62,16221440.0,10520457.6,7.066501124437781,10.895802098950524,-88995.93999999994,-7.763836083671237,SFO-ATL
ATL,SFO,2,Atlanta,San Francisco,hub,spoke,2134.4,72,10800,9550,0.884,262.37,2505633.5,1327368.36,5.76,23051520.0,20383520.0,10.869710544033538,12.29244752623688,1178265.14,47.024640275602955,ATL-SFO
SFO,ATL,2,San Francisco,Atlanta,spoke,hub,2134.4,82,15498,11916,0.769,245.86,2929667.76,1801448.38,5.45,33078931.200000003,25433510.400000002,8.856597398165029,11.518928035982007,1128219.38,38.51014764896071,SFO-ATL
ATL,SFO,3,Atlanta,San Francisco,hub,spoke,2134.4,82,15498,11532,0.744,249.44,2876542.08,1885457.56,5.7,33078931.200000003,24613900.8,8.695994627541047,11.686656671664169,991084.52,34.45402474348646,ATL-SFO
SFO,ATL,3,San Francisco,Atlanta,spoke,hub,2134.4,95,17955,14703,0.819,297.51,4374289.53,2268963.11,5.92,38323152.0,31382083.200000003,11.414221695543207,13.93881184407796,2105326.4200000004,48.12956265380084,SFO-ATL
ATL,SFO,4,Atlanta,San Francisco,hub,spoke,2134.4,74,11840,8324,0.703,243.0,2022732.0,1339443.87,5.3,25271296.0,17766745.6,8.004069122533327,11.384932533733133,683288.1299999999,33.78045781645813,ATL-SFO
SFO,ATL,4,San Francisco,Atlanta,spoke,hub,2134.4,79,11850,9104,0.768,266.42,2425487.68,1367079.12,5.41,25292640.0,19431577.6,9.58969755628515,12.4821964017991,1058408.56,43.63693820122805,SFO-ATL
ATL,LAS,1,Atlanta,Las Vegas,hub,spoke,1742.6,82,12300,9167,0.745,209.18,1917553.06,1168373.73,5.45,21433980.0,15974414.2,8.946322894768027,12.003902215080913,749179.3300000001,39.06954887600346,ATL-LAS
LAS,ATL,1,Las Vegas,Atlanta,spoke,hub,1742.6,79,6004,5789,0.964,222.74,1289441.86,741586.29,7.09,10462570.4,10087911.4,12.324331504617641,12.782049810627798,547855.5700000001,42.487807088874874,LAS-ATL
ATL,LAS,2,Atlanta,Las Vegas,hub,spoke,1742.6,91,14560,13055,0.897,207.9,2714134.5,1580623.29,6.23,25372256.0,22749643.0,10.697253330567056,11.930448754734305,1133511.21,41.76326596931729,ATL-LAS
LAS,ATL,2,Las Vegas,Atlanta,spoke,hub,1742.6,81,15309,12354,0.807,262.9,3247866.6,1684902.25,6.32,26677463.4,21528080.4,12.174570540316063,15.086652129002642,1562964.35,48.122800055888995,LAS-ATL
ATL,LAS,3,Atlanta,Las Vegas,hub,spoke,1742.6,79,12640,7824,0.619,193.67,1515274.08,1089096.45,4.94,22026464.0,13634102.399999999,6.879334240847737,11.113852863537245,426177.6300000001,28.125448433724948,ATL-LAS
LAS,ATL,3,Las Vegas,Atlanta,spoke,hub,1742.6,98,18522,14547,0.785,217.55,3164699.85,2068175.79,6.41,32276437.2,25349602.2,9.804985074374937,12.48421898312866,1096524.06,34.64859582181229,LAS-ATL
ATL,LAS,4,Atlanta,Las Vegas,hub,spoke,1742.6,98,14700,9120,0.62,199.9,1823088.0,1552881.35,6.06,25616220.0,15892512.0,7.116928258736066,11.471364627568002,270206.6499999999,14.821371760441618,ATL-LAS
LAS,ATL,4,Las Vegas,Atlanta,spoke,hub,1742.6,74,11100,8288,0.747,228.72,1895631.36,1221167.8,6.31,19342860.0,14442668.799999999,9.800160679444508,13.12521519568461,674463.56,35.57989038543866,LAS-ATL
ATL,MSP,1,Atlanta,Minneapolis,hub,spoke,906.6,67,10050,6987,0.695,120.95,845077.65,594155.94,6.52,9111330.0,6334414.2,9.275019673307849,13.341054489300683,250921.71000000008,29.69214840790075,ATL-MSP
MSP,ATL,1,Minneapolis,Atlanta,spoke,hub,906.6,99,15840,8682,0.548,127.55,1107389.1,912263.64,6.35,14360544.0,7871101.2,7.7113311306312635,14.069049194793736,195125.46000000008,17.62031611111217,MSP-ATL
ATL,MSP,2,Atlanta,Minneapolis,hub,spoke,906.6,77,5852,4949,0.846,105.4,521624.6,470220.13,8.86,5305423.2,4486763.4,9.831913126176248,11.625854842267811,51404.46999999997,9.854686684638718,ATL-MSP
MSP,ATL,2,Minneapolis,Atlanta,spoke,hub,906.6,86,12900,10829,0.84,76.49,828310.21,776665.75,6.64,11695140.0,9817571.4,7.082516412800531,8.43701742775204,51644.45999999996,6.2349177127733295,MSP-ATL
ATL,MSP,3,Atlanta,Minneapolis,hub,spoke,906.6,78,14742,12832,0.87,124.04,1591681.28,956546.65,7.16,13365097.200000001,11633491.200000001,11.909238340593586,13.681888374145156,635134.63,39.903380028443884,ATL-MSP
MSP,ATL,3,Minneapolis,Atlanta,spoke,hub,906.6,89,16821,15977,0.95,84.8,1354849.6,1209885.32,7.93,15249918.6,14484748.200000001,8.884307093940818,9.353628943304654,144964.28000000003,10.69965847131667,MSP-ATL
ATL,MSP,4,Atlanta,Minneapolis,hub,spoke,906.6,86,13760,12059,0.876,143.33,1728416.47,1025873.29,8.22,12474816.0,10932689.4,13.855246201627342,15.809618354290755,702543.1799999999,40.64663767060724,ATL-MSP
MSP,ATL,4,Minneapolis,Atlanta,spoke,hub,906.6,71,10650,9547,0.897,132.16,1261731.52,707564.76,7.33,9655290.0,8655310.200000001,13.06777445317541,14.577542466357817,554166.76,43.92113149396474,MSP-ATL
ATL,DTW,1,Atlanta,Detroit,hub,spoke,595.0,95,14250,11175,0.784,72.63,811640.25,522264.25,6.16,8478750.0,6649125.0,9.572640424590888,12.20672268907563,289376.0,35.65323429930933,ATL-DTW
DTW,ATL,1,Detroit,Atlanta,spoke,hub,595.0,98,15680,11553,0.737,100.47,1160729.91,872766.31,9.35,9329600.0,6874035.0,12.441368440233235,16.885714285714286,287963.59999999986,24.808837742451203,DTW-ATL
ATL,DTW,2,Atlanta,Detroit,hub,spoke,595.0,81,12150,8857,0.729,76.56,678091.92,499560.22,6.91,7229250.0,5269915.0,9.37983774250441,12.867226890756303,178531.70000000007,26.328539646955246,ATL-DTW
DTW,ATL,2,Detroit,Atlanta,spoke,hub,595.0,85,12750,10065,0.789,78.61,791209.65,569460.52,7.51,7586250.0,5988675.0,10.42952249134948,13.211764705882354,221749.13,28.02659573224366,DTW-ATL
ATL,DTW,3,Atlanta,Detroit,hub,spoke,595.0,72,13608,12392,0.911,67.92559286707873,841733.95,689617.54,8.52,8096760.0,7373240.0,10.395935534707709,11.416066071360758,152116.40999999992,18.07179216188202,ATL-DTW
DTW,ATL,3,Detroit,Atlanta,spoke,hub,595.0,75,12000,10179,0.848,92.75,944102.25,602649.48,8.44,7140000.0,6056505.0,13.222720588235296,15.588235294117647,341452.77,36.166926834460995,DTW-ATL
ATL,DTW,4,Atlanta,Detroit,hub,spoke,595.0,74,5624,4676,0.831,98.61,461100.36,341075.25,10.19,3346280.0,2782220.0,13.779491255961842,16.573109243697477,120025.10999999999,26.030148837879892,ATL-DTW
DTW,ATL,4,Detroit,Atlanta,spoke,hub,595.0,109,16350,14365,0.879,68.38,982278.7,816843.36,8.4,9728250.0,8547175.0,10.097177806902577,11.492436974789916,165435.33999999997,16.841996064864276,DTW-ATL
ATL,PDX,1,Atlanta,Portland,hub,spoke,2168.0,74,11840,7849,0.663,228.39,1792633.11,1522659.7,5.93,25669120.0,17016632.0,6.9836173191757265,10.53459409594096,269973.41000000015,15.060159744567036,ATL-PDX
PDX,ATL,1,Portland,Atlanta,spoke,hub,2168.0,75,11250,8135,0.723,200.6,1631881.0,1458036.98,5.98,24390000.0,17636680.0,6.690779007790078,9.252767527675276,173844.02000000002,10.6529838879183,PDX-ATL
ATL,PDX,2,Atlanta,Portland,hub,spoke,2168.0,89,6764,5955,0.88,192.94,1148957.7,1184008.08,8.07,14664352.0,12910440.0,7.835039011611286,8.899446494464943,-35050.38000000012,-3.0506240569169885,ATL-PDX
PDX,ATL,2,Portland,Atlanta,spoke,hub,2168.0,77,11550,10810,0.936,245.96,2658827.6,1299130.0,5.19,25040400.0,23436080.0,10.618151467228959,11.345018450184503,1359697.6,51.13899073411153,PDX-ATL
ATL,PDX,3,Atlanta,Portland,hub,spoke,2168.0,71,11360,10659,0.938,237.89,2535669.51,1532697.72,6.22,24628480.0,23108712.0,10.29568008257107,10.972785977859779,1002971.7899999998,39.55451552517189,ATL-PDX
PDX,ATL,3,Portland,Atlanta,spoke,hub,2168.0,99,15840,13619,0.86,255.71,3482514.49,1706050.67,4.97,34341120.0,29525992.0,10.14094616017183,11.794741697416974,1776463.8200000003,51.01095272111847,PDX-ATL
ATL,PDX,4,Atlanta,Portland,hub,spoke,2168.0,84,12600,9324,0.74,218.25,2034963.0,1494539.09,5.47,27316800.0,20214432.0,7.4494926199261995,10.066881918819188,540423.9099999999,26.556940347318346,ATL-PDX
PDX,ATL,4,Portland,Atlanta,spoke,hub,2168.0,93,14880,12024,0.808,229.61,2760830.64,2063111.28,6.4,32259840.0,26068032.0,8.558103945958814,10.590867158671587,697719.3600000001,25.272081158879057,PDX-ATL
ATL,SLC,1,Atlanta,Salt Lake City,hub,spoke,1586.7,85,13600,11846,0.871,191.91,2273365.86,1409363.41,6.53,21579120.0,18796048.2,10.535025802720407,12.094913972395538,864002.45,38.005429095341476,ATL-SLC
SLC,ATL,1,Salt Lake City,Atlanta,spoke,hub,1586.7,70,11200,6151,0.549,254.43,1564998.93,1043781.89,5.87,17771040.0,9759791.700000001,8.80645662831213,16.03516732841747,521217.0399999999,33.30462596546312,SLC-ATL
ATL,SLC,2,Atlanta,Salt Lake City,hub,spoke,1586.7,88,6688,5444,0.814,185.78,1011386.32,899261.13,8.47,10611849.6,8637994.8,9.530726104523758,11.708577550891787,112125.18999999994,11.086286988734429,ATL-SLC
SLC,ATL,2,Salt Lake City,Atlanta,spoke,hub,1586.7,86,13760,11365,0.826,191.26,2173669.9,1211221.53,5.55,21832992.0,18032845.5,9.955895646368578,12.05394844646121,962448.3699999999,44.277577289909566,SLC-ATL
ATL,SLC,3,Atlanta,Salt Lake City,hub,spoke,1586.7,103,16480,13699,0.831,222.73,3051178.27,1844806.78,7.06,26148816.0,21736203.3,11.66851405432659,14.037310140543266,1206371.49,39.53788940690116,ATL-SLC
SLC,ATL,3,Salt Lake City,Atlanta,spoke,hub,1586.7,70,13230,12019,0.908,221.13,2657761.47,1279062.36,6.09,20992041.0,19070547.3,12.660805445263756,13.936471922858765,1378699.11,51.8744486878275,SLC-ATL
ATL,SLC,4,Atlanta,Salt Lake City,hub,spoke,1586.7,82,12300,10488,0.853,219.67,2303898.96,1079194.05,5.53,19516410.0,16641309.6,11.804932157092415,13.844457049221656,1224704.91,53.1579262486407,ATL-SLC
SLC,ATL,4,Salt Lake City,Atlanta,spoke,hub,1586.7,84,15876,12010,0.756,150.95,1812909.5,1435830.83,5.7,25190449.2,19056267.0,7.196812909553038,9.513455599672275,377078.6699999999,20.799641129355873,SLC-ATL
ATL,STL,1,Atlanta,St. Louis,hub,spoke,483.9,75,5700,4492,0.788,76.55,343862.6,337654.26,12.24,2758230.0,2173678.8,12.466784858405571,15.819384170283115,6208.339999999967,1.8054711387629732,ATL-STL
STL,ATL,1,St. Louis,Atlanta,spoke,hub,483.9,99,14850,10934,0.736,70.13,766801.42,671276.64,9.34,7185915.0,5290962.6,10.670894659900654,14.492663773506925,95524.78000000003,12.457564306544976,STL-ATL
ATL,STL,2,Atlanta,St. Louis,hub,spoke,483.9,98,15680,12202,0.778,84.09,1026066.18,702915.5,9.26,7587552.0,5904547.8,13.523020072877262,17.377557346559207,323150.68000000005,31.494136177453974,ATL-STL
STL,ATL,2,St. Louis,Atlanta,spoke,hub,483.9,67,10720,8151,0.76,81.0,660231.0,468387.78,9.03,5187408.0,3944268.9,12.72757030100582,16.738995660260382,191843.21999999997,29.056984600844242,STL-ATL
