origin,dest,route,origin_city,dest_city,origin_tier,dest_tier,distance_miles,departures,seats,passengers,revenue,op_cost,asm,rpm,load_factor,rasm_cents,yield_cents_per_mile,operating_profit,operating_margin_pct,seasonality_index,q1_to_q4_growth_pct,network_value,score_margin,score_load_factor,score_growth,score_network_value,route_health_score,recommendation
ORD,DFW,ORD-DFW,Chicago O'Hare,Dallas/Fort Worth,hub,hub,802.1,330,47845,38608,4238698.28,3050653.4,38376474.5,30967476.8,0.8069390740934267,11.045043441913874,13.687580384334058,1188044.8800000004,28.02853143866613,0.7776626605884791,-57.88447909284196,0.6740999999999999,0.29146173029509925,0.5757945231594375,0.03277167845827302,0.9215262778977678,40.53166002842188,MONITOR
PHX,ORD,PHX-ORD,Phoenix,Chicago O'Hare,spoke,hub,1437.8,329,38696,31717,6050379.75,4063320.43,55637108.8,45602702.6,0.8196454413892909,10.87471991355525,13.267590307246396,1987059.32,32.84189426291796,0.8371535769461173,-25.665740892011108,0.4875,0.37994458630387956,0.6315229146612612,0.11688943835407156,0.47372210223182126,40.42947661924546,MONITOR
DFW,ATL,DFW-ATL,Dallas/Fort Worth,Atlanta,hub,hub,729.8,313,51366,41128,4162746.15,3158328.18,37486906.8,30015214.4,0.8006852781995872,11.10453357010507,13.86878699090685,1004417.9699999996,24.12873458546109,0.1795370550476561,-5.630079310682463,0.6890000000000001,0.2197727311431869,0.5483662285234229,0.16919921410463826,0.9572834173266138,40.24330050080502,MONITOR
BIL,ORD,BIL-ORD,Billings,Chicago O'Hare,spoke,hub,1057.9,332,52350,41287,6482424.42,4087376.2,55381065.00000001,43677517.3,0.7886723973256925,11.70512777246158,14.841558817263634,2395048.22,36.94679744526817,0.4088453992782231,-18.594563331405435,0.4804,0.45540400427749417,0.4956793737507703,0.13535110536647638,0.45668346532277404,40.16541860204016,MONITOR
ORD,LAX,ORD-LAX,Chicago O'Hare,Los Angeles,hub,spoke,1741.6,325,43052,32469,8624624.67,4808621.14,74979363.2,56548010.4,0.7541809904301775,11.502664602518257,15.251862283027378,3816003.53,44.24544459625744,0.5691582740460132,-47.66817994222039,0.4757,0.5895732261915433,0.3444047740036333,0.05944473416948254,0.44540436765058783,40.06300859590103,MONITOR
DEN,PDX,DEN-PDX,Denver,Portland,hub,spoke,989.7,355,40154,34348,4731673.72,3315351.8,39740413.8,33994215.6,0.8554066842655775,11.906453072715614,13.919055452481157,1416321.92,29.93278919494052,0.7711657156166298,-50.38155136268344,0.4568,0.3264672287385331,0.7883668415836469,0.05236057326187919,0.400047996160307,39.81579159677469,MONITOR
OMA,ATL,OMA-ATL,Omaha,Atlanta,spoke,hub,820.3,304,38133,31270,3801617.22,2616027.75,31280499.9,25650781.0,0.8200246505651273,12.15331350890591,14.820668501282668,1185589.4699999995,31.186450433849828,0.7842660697153822,-5.267175572519084,0.4719,0.34951297262621595,0.6331860743134284,0.17014669532882,0.43628509719222447,39.75738112734412,MONITOR
ORD,MSP,ORD-MSP,Chicago O'Hare,Minneapolis,hub,spoke,333.7,298,41876,32371,2080184.94,1478396.34,13974021.2,10802202.7,0.7730203457827872,14.88608690532114,19.25704412119576,601788.5999999999,28.929572002381665,1.0244972351796362,131.3561762165275,0.4629,0.3080253356928918,0.42703161346812324,0.5268475142843517,0.4146868250539955,39.75405642591572,MONITOR
MCI,ORD,MCI-ORD,Kansas City,Chicago O'Hare,spoke,hub,402.0,333,54574,43061,3248018.72,2021631.16,21938748.0,17310522.0,0.7890387363946202,14.804941102381958,18.763262713856925,1226387.5599999998,37.75802006461342,0.4887949652818095,-39.896883766775346,0.4763,0.470316508661526,0.4972860868718573,0.07973429429100108,0.4468442524598031,39.542162190974544,MONITOR
ATL,FAR,ATL-FAR,Atlanta,Fargo,hub,spoke,1123.3,301,48722,36807,5640581.46,3426608.75,54729422.6,41345303.1,0.7554492836911457,10.306305442367302,13.642617267449664,2213972.71,39.25078869439818,0.1596435460646073,-7.344694887300715,0.49970000000000003,0.4977577044629666,0.3499673350205313,0.16472263837754006,0.5029997600191984,39.498940721870724,MONITOR
BOI,ORD,BOI-ORD,Boise,Chicago O'Hare,spoke,hub,1433.6,314,48750,39467,6918139.38,4556756.72,69888000.0,56579891.2,0.8095794871794871,9.898894488324176,12.22720516648855,2361382.66,34.13320446862694,0.3584767020548813,-30.140605027694928,0.472,0.40368242181852854,0.5873750143226679,0.10520631331716167,0.4365250779937603,39.48367466705747,MONITOR
BOI,DFW,BOI-DFW,Boise,Dallas/Fort Worth,spoke,hub,1270.2,321,52848,42027,6994884.95,4553755.89,67127529.6,53382695.400000006,0.7952429609445958,10.420292526302056,13.103281686297166,2441129.0600000005,34.89877356739085,0.1518071715801746,-14.265271442625881,0.4725,0.4177556888470176,0.5244969683642259,0.14665416550958887,0.43772498200143967,39.32160980319972,MONITOR
MCI,SEA,MCI-SEA,Kansas City,Seattle-Tacoma,spoke,hub,1486.2,278,46179,35826,6432630.54,4467983.78,68631229.8,53244601.2,0.7758071850841292,9.37274555438609,12.081282223971282,1964646.76,30.541887145285973,0.8802545637246693,70.21393307734503,0.49460000000000004,0.33766412542043595,0.4392543100124301,0.36721529976951833,0.4907607391408687,39.19363984963159,MONITOR
PHX,ATL,PHX-ATL,Phoenix,Atlanta,spoke,hub,1583.7,333,54925,43655,8271177.1,5525215.41,86984722.5,69136423.5,0.7948111060537096,9.508769887723671,11.96355941090878,2745961.6899999995,33.1991644816794,0.1715267437865078,-14.802494802494802,0.5024,0.3865121962009804,0.5226029117962944,0.14525156478344675,0.5094792416606669,39.07278056352552,MONITOR
DEN,PHX,DEN-PHX,Denver,Phoenix,hub,spoke,602.0,304,43521,36694,3158956.54,2226170.36,26199642.0,22089788.0,0.8431332000643368,12.05725078228168,14.300529004624218,932786.1800000002,29.52830050647041,1.025562762304464,-53.86204047914085,0.4828,0.3190316134138886,0.7345370162109124,0.04327359580195636,0.4624430045596351,38.92680692626201,MONITOR
SEA,TUL,SEA-TUL,Seattle-Tacoma,Tulsa,hub,spoke,1555.5,314,47800,38072,7293076.51,5042895.96,74352900.0,59220996.0,0.7964853556485356,9.808731750879923,12.3150183255952,2250180.55,30.85365341930301,0.1703088884219374,14.156917462702587,0.4961,0.34339524757753853,0.5299459418472675,0.22085976745305033,0.4943604511639067,38.81706056580284,MONITOR
FAR,DFW,FAR-DFW,Fargo,Dallas/Fort Worth,spoke,hub,968.8,320,52676,43409,5274052.06,3716810.04,51032508.8,42054639.2,0.8240754802946313,10.334690933321312,12.540951867208031,1557242.0199999996,29.526481769313435,0.4838627934299339,-22.924153584263287,0.48529999999999995,0.3189981800194294,0.6509524602376338,0.12404726624444352,0.46844252459803193,38.54132190057737,MONITOR
SEA,MSP,SEA-MSP,Seattle-Tacoma,Minneapolis,hub,spoke,1395.0,318,48540,36670,6431267.34,3957459.21,67713300.0,51154650.0,0.7554594149155336,9.497790448848306,12.572204755579405,2473808.13,38.46532882584228,0.2575402236160349,-2.5501843506759525,0.4812,0.48331879034248154,0.35001176918695615,0.17724030693500326,0.4586033117350611,38.506901658099146,MONITOR
ORD,PHX,ORD-PHX,Chicago O'Hare,Phoenix,hub,spoke,1437.8,327,55984,45497,7814824.57,5382967.5600000005,80493795.2,65415586.6,0.812678622463561,9.70860493107921,11.946425884377838,2431857.01,31.118510572016586,0.2682374662065631,-23.999056084323133,0.4875,0.3482640509821714,0.6009673983933065,0.12124087482564191,0.47372210223182126,38.48539602910967,MONITOR
IAH,DEN,IAH-DEN,Houston,Denver,spoke,hub,862.3,321,45740,36192,5147866.84,3210979.6500000004,39441602.0,31208361.6,0.7912549191080017,13.051870560430077,16.495152504257067,1936887.1899999997,37.625044512612135,0.8690318302387268,-54.9552741121247,0.4628,0.4678720520414817,0.5070059615626432,0.04041934484786483,0.41444684425245965,38.41512068146954,MONITOR
TUL,DFW,TUL-DFW,Tulsa,Dallas/Fort Worth,spoke,hub,237.2,321,45636,32516,2034141.07,1241583.87,10824859.2,7712795.199999999,0.7125076693838198,18.791385942461037,26.373591120376176,792557.1999999997,38.96274509614025,0.9223766760979212,77.22371967654986,0.47829999999999995,0.4924626703756767,0.16163127970927793,0.38551668520544746,0.4516438684905205,38.224280539225774,MONITOR
LAS,ORD,LAS-ORD,Las Vegas,Chicago O'Hare,spoke,hub,1511.2,320,52305,42207,7246100.62,5077285.23,79043316.0,63783218.4,0.8069400630914827,9.16725282628578,11.360512689337735,2168815.39,29.930793177420707,0.387613429052053,-1.8256918628665841,0.4891,0.32643053644309533,0.575798860769832,0.17913183616733944,0.4775617950563953,38.19825662616233,MONITOR
OMA,DFW,OMA-DFW,Omaha,Dallas/Fort Worth,spoke,hub,583.8,329,47123,39288,3434308.22,2432230.52,27510407.4,22936334.4,0.8337329966258515,12.48366907136388,14.973221789092856,1002077.6999999996,29.17844397786753,0.837202199144777,-26.92873171864118,0.4575,0.3126002875458014,0.6933090078259189,0.11359197963787873,0.40172786177105824,38.134494216803475,MONITOR
DEN,DTW,DEN-DTW,Denver,Detroit,hub,spoke,1120.0,353,60087,49028,6769881.07,4720152.23,67297440.0,54911360.0,0.8159502055353072,10.059641302848965,12.328744125077217,2049728.84,30.27717649403256,0.4519050338582034,-19.14150237085101,0.47550000000000003,0.332798015115841,0.6153161149074553,0.13392313861896002,0.44492440604751615,38.04715234041196,MONITOR
DEN,LAX,DEN-LAX,Denver,Los Angeles,hub,spoke,861.0,325,42340,34434,4332179.86,3024726.09,36454740.0,29647674.0,0.8132735002361833,11.883721732756838,14.612208229218927,1307453.7700000005,30.180043586648324,0.7061625137945055,-10.62919975565058,0.471,0.3310124449497006,0.6035764510545825,0.15614734315119533,0.4341252699784015,37.964734987052516,MONITOR
DFW,LAS,DFW-LAS,Dallas/Fort Worth,Las Vegas,hub,spoke,1052.8,310,43191,33996,4963231.390000001,3412663.54,45471484.8,35790988.8,0.7871084253663958,10.91504139754856,13.867265354792323,1550567.8500000006,31.241095330032564,0.6656077185551241,15.710439105219553,0.4896,0.350517496211305,0.48882000634731665,0.22491575374598335,0.4787616990640747,37.9209405680159,MONITOR
ORD,OMA,ORD-OMA,Chicago O'Hare,Omaha,hub,spoke,415.1,363,51763,41131,3248983.43,2070392.03,21486821.3,17073478.1,0.794602322121979,15.120819336827635,19.029417503396683,1178591.3999999997,36.275697472547584,0.9816440154627896,-48.85041422321512,0.45699999999999996,0.44306733978286167,0.5216872139877979,0.056358117345154765,0.40052795776337874,37.8999556543632,MONITOR
DEN,SEA,DEN-SEA,Denver,Seattle-Tacoma,hub,hub,1022.5,378,60788,45004,6185143.07,4362224.45,62155730.0,46016590.0,0.7403434888464828,9.95104243808254,13.441115628081093,1822918.62,29.472537649804117,0.2161585636832281,0.4663113818043395,0.6872,0.31800653863826983,0.2837153820076814,0.1851158749404857,0.9529637628989679,37.80992003801706,MONITOR
DTW,ATL,DTW-ATL,Detroit,Atlanta,spoke,hub,595.0,367,56780,46162,3878320.51,2861719.67,33784100.0,27466390.0,0.8129975343430785,11.479721259409011,14.120241174759403,1016600.84,26.212398830338028,0.3726008405181751,24.339998268847918,0.4951,0.2580762146082522,0.6023661023393287,0.24744609559884836,0.4919606431485479,37.7105327020185,MONITOR
BOS,ORD,BOS-ORD,Boston,Chicago O'Hare,spoke,hub,863.9,351,55943,43737,5592238.69,3675309.85,48329157.7,37784394.3,0.7818136317322989,11.571148673257344,14.800392579007148,1916928.8399999996,34.27838020268766,0.6140338843542081,-10.325191068484939,0.4676,0.4063511513620696,0.4655977646403293,0.1569410592053075,0.42596592272618183,37.422300195489896,MONITOR
FAR,ATL,FAR-ATL,Fargo,Atlanta,spoke,hub,1123.3,366,63394,49711,7036109.76,4943581.34,71210480.2,55840366.3,0.7841593841688488,9.880722247959223,12.600400438275775,2092528.42,29.739849027028253,0.5663132908209451,26.168999481596682,0.49970000000000003,0.322920457443904,0.47588591444007255,0.25222131317267493,0.5029997600191984,37.40338882249945,MONITOR
SEA,BOI,SEA-BOI,Seattle-Tacoma,Boise,hub,spoke,398.8,300,48868,36829,2651254.98,1769886.51,19488558.4,14687405.2,0.7536424654170418,13.604161608998233,18.051214247156462,881368.47,33.24344420467623,0.373075565451139,44.60459680560966,0.4903,0.387326179375965,0.34204287684870704,0.3003535876140421,0.4804415646748259,37.257814318659506,MONITOR
ATL,SFO,ATL-SFO,Atlanta,San Francisco,hub,spoke,2134.4,314,51898,39492,9868513.94,6307388.8100000005,110771091.2,84291724.80000001,0.7609541793518054,8.908925454369813,11.707571488678328,3561125.129999999,36.08572832395471,0.3249265674060569,-17.46976006345429,0.4998,0.4395751840001389,0.37411105551992135,0.13828777938001938,0.5032397408207343,37.25013544791499,MONITOR
DEN,MIA,DEN-MIA,Denver,Miami,hub,spoke,1708.0,391,59810,46196,9830550.22,6385556.93,102155480.0,78902768.0,0.7723792008025414,9.62312567079123,12.459068888432409,3444993.290000001,35.04374844646285,0.3460905706121742,-30.360805165210785,0.49160000000000004,0.42042072612307463,0.4242196391534662,0.10463140742913088,0.4835613150947924,36.76836789876414,MONITOR
ATL,MIA,ATL-MIA,Atlanta,Miami,hub,spoke,596.4,338,53290,43774,3617212.57,2656505.43,31782156.0,26106813.6,0.8214299118033402,11.381268690519295,13.855434927531714,960707.1399999995,26.55932216889315,0.4533284598163293,-37.03620754012692,0.5112,0.26445362037055925,0.6393493581711962,0.08720304351615311,0.5305975521958242,36.264902922362694,MONITOR
ATL,BOS,ATL-BOS,Atlanta,Boston,hub,spoke,945.0,346,55215,41612,6043660.24,3851077.78,52178175.0,39323340.0,0.7536357873766186,11.582735961922776,15.369142702527302,2192582.46,36.27904900226489,0.3881572623281745,-29.706923146719898,0.48250000000000004,0.44312895012311926,0.3420135878755093,0.10633858448518882,0.46172306215502756,35.32811532384169,MONITOR
DFW,PDX,DFW-PDX,Dallas/Fort Worth,Portland,hub,spoke,1613.6,372,50496,39838,7772265.859999999,5443321.14,81480345.6,64282596.8,0.7889337769328264,9.53882289375071,12.090777670636976,2328944.72,29.96481028763985,0.9518550128018476,-8.443549093457126,0.46199999999999997,0.3270558645505445,0.4968257490079764,0.16185371304291696,0.41252699784017255,34.927857535682115,MONITOR
SEA,ORD,SEA-ORD,Seattle-Tacoma,Chicago O'Hare,hub,hub,1716.3,296,49303,35432,7414939.279999999,5263602.95,84618738.9,60811941.6,0.7186580938279618,8.762762688726385,12.193228969357556,2151336.329999999,29.013539406893152,0.1905622036577105,-8.156642146257031,0.6919,0.3095688876822385,0.18860620128557237,0.16260277930201683,0.9642428605711539,34.813609034036496,MONITOR
SEA,MCI,SEA-MCI,Seattle-Tacoma,Kansas City,hub,spoke,1486.2,308,40428,31638,5156163.199999999,4070228.5,60084093.6,47020395.6,0.7825764321757198,8.581577737239925,10.965801402147282,1085934.6999999993,21.060906295595903,0.708641507048486,99.42252165543792,0.49460000000000004,0.16337760392274994,0.4689433032005567,0.44347406029552244,0.4907607391408687,34.48957902994739,MONITOR
DEN,OMA,DEN-OMA,Denver,Omaha,hub,spoke,471.1,333,56827,44197,3532112.31,2369060.14,26771199.700000003,20821206.7,0.7777464937441709,13.193701999092704,16.964013473820422,1163052.17,32.92794984766495,0.4335135868950381,-28.987993138936535,0.45230000000000004,0.38152652479302773,0.44775985292120957,0.10821559100852457,0.38924886009119264,34.45810203628973,MONITOR
DEN,FAR,DEN-FAR,Denver,Fargo,hub,spoke,626.5,342,56441,46507,4117637.1,3158213.63,35360286.5,29136635.5,0.8239931964352155,11.64480695030568,14.13216395558094,959423.4700000002,23.300340624966687,0.4690906745221149,-10.942824687618327,0.48009999999999997,0.20454457025000458,0.6505915744687094,0.1553285206833459,0.45596352291816633,34.39259542915734,MONITOR
ORD,LAS,ORD-LAS,Chicago O'Hare,Las Vegas,hub,spoke,1511.2,307,48420,38022,6664522.3100000005,4777385.84,73172304.0,57458846.4,0.7852540272614622,9.107984777956425,11.59877499733444,1887136.470000001,28.31615504037529,0.1331860501814739,-8.305479590803202,0.4891,0.29674904368991156,0.4806868695360097,0.162214189520946,0.4775617950563953,34.29484420226155,MONITOR
SEA,STL,SEA-STL,Seattle-Tacoma,St. Louis,hub,spoke,1705.3,318,42160,30859,6991862.93,4677808.93,71895448.0,52623852.7,0.731949715370019,9.725042578495373,13.286490006460513,2314054.0,33.09638680230821,0.4414919472439159,26.73007995588641,0.5028,0.384622859590223,0.24690143797615174,0.25368620085152593,0.5104391648668106,34.28776182304539,CUT / RESTRUCTURE
DEN,BOI,DEN-BOI,Denver,Boise,hub,spoke,647.6,312,43452,33313,3246696.38,2252943.1,28139515.2,21573498.8,0.7666620638865875,11.537854710446467,15.04946606064659,993753.2799999998,30.608137124297404,0.5511361930777774,9.64277093893314,0.4673,0.3388819823673334,0.39914505749663726,0.20907408264274016,0.4252459803215741,34.094077089787675,CUT / RESTRUCTURE
DFW,SLC,DFW-SLC,Dallas/Fort Worth,Salt Lake City,hub,spoke,987.6,310,46156,36598,4929491.86,3482608.5500000003,45583665.6,36144184.8,0.792919663749025,10.814162913655633,13.638409296756365,1446883.31,29.351571137395084,0.9893436799825128,-47.94164915317097,0.49219999999999997,0.3157828412171147,0.5143073041844409,0.05873075160187717,0.4850011999040075,33.93862928389327,CUT / RESTRUCTURE
ORD,BIL,ORD-BIL,Chicago O'Hare,Billings,hub,spoke,1057.9,321,46008,35337,4770254.29,3914872.79,48671863.2,37383012.3,0.7680620761606677,9.800845861187412,12.76048663954242,855381.5,17.931570268552708,0.8434219090471744,167.55115808410164,0.4804,0.1058517952118742,0.40528532011463136,0.6213465842104008,0.45668346532277404,33.64338847539038,CUT / RESTRUCTURE
ATL,DTW,ATL-DTW,Atlanta,Detroit,hub,spoke,595.0,322,45632,37100,2792566.48,2052517.26,27151040.0,22074500.0,0.8130259467040674,10.285302073143422,12.6506443181046,740049.22,26.500684058916296,0.8319137466307278,-58.15659955257271,0.4951,0.263375690525843,0.6024907150740159,0.03206121725548839,0.4919606431485479,33.6179294902221,CUT / RESTRUCTURE
DEN,SFO,DEN-SFO,Denver,San Francisco,hub,spoke,965.3,327,43772,33418,4591091.87,3080566.68,42253111.6,32258395.4,0.7634560906515581,10.865689404043795,14.23223881123362,1510525.1900000004,32.90121898606225,0.7089592435214555,-40.16863801381895,0.4802,0.3810351379883046,0.3850840967652216,0.07902478920855537,0.4562035037197023,33.29205627862937,CUT / RESTRUCTURE
LAS,DFW,LAS-DFW,Las Vegas,Dallas/Fort Worth,spoke,hub,1052.8,347,56892,43583,6422515.99,4479961.52,59895897.6,45884182.4,0.7660655276664557,10.722797799761166,13.9972331510913,1942554.470000001,30.24600441672082,0.4380607117454053,-16.464260929909784,0.4896,0.33222498654330695,0.39652873111109804,0.14091297016693694,0.4787616990640747,33.201902628809584,CUT / RESTRUCTURE
STL,ATL,STL-ATL,St. Louis,Atlanta,spoke,hub,483.9,333,44848,36126,2831291.0,2065871.25,21701947.2,17481371.4,0.8055208704958973,13.046253287354787,16.196046266713378,765419.75,27.03430166662487,0.9806787355367326,-62.57545271629779,0.4994,0.273185050773679,0.5695744758813976,0.020524327538577292,0.5022798176145907,33.11144774297251,CUT / RESTRUCTURE
STL,DEN,STL-DEN,St. Louis,Denver,spoke,hub,767.5,309,33992,25107,3156586.76,2275183.52,26088860.0,19269622.5,0.7386149682278184,12.099366396231954,16.381155157554332,881403.2399999998,27.922667964304576,0.6469908790377186,78.49334600760456,0.4798,0.2895156682797185,0.27613432665858395,0.38883146811864944,0.4552435805135588,33.08926796772971,CUT / RESTRUCTURE
MIA,ATL,MIA-ATL,Miami,Atlanta,spoke,hub,596.4,365,61302,49693,3943581.05,3081596.54,36560512.8,29636905.2,0.810626080715148,10.786448952652549,13.306318670547288,861984.5099999998,21.857912873376847,0.2443000020123558,-9.101981162715166,0.5112,0.17802877833755287,0.5919652306245033,0.16013465656204853,0.5305975521958242,33.08193831329304,CUT / RESTRUCTURE
DEN,TUL,DEN-TUL,Denver,Tulsa,hub,spoke,540.3,328,42362,33014,2881087.89,1999852.04,22888188.6,17837464.2,0.7793305320806383,12.58766231068194,16.151891646123108,881235.8500000001,30.5869131260692,0.5149330587023687,-40.143572305657884,0.47309999999999997,0.3384918268673793,0.45470722871423297,0.07909023159824698,0.4391648668106549,33.07663142667575,CUT / RESTRUCTURE
MSP,DFW,MSP-DFW,Minneapolis,Dallas/Fort Worth,spoke,hub,852.6,326,47210,35351,4801603.62,3285251.83,40251246.0,30140262.6,0.7488032196568524,11.929080704731476,15.930861929517496,1516351.79,31.580111771075348,0.7797233458742326,14.724066865124799,0.4634,0.35674955143603454,0.32081860589715355,0.2223405000925665,0.4158867290616749,32.975558142646676,CUT / RESTRUCTURE
ATL,PDX,ATL-PDX,Atlanta,Portland,hub,spoke,2168.0,318,42564,33787,7512223.32,5733904.59,92278752.0,73250216.0,0.7937928766093413,8.140794231807556,10.255564734443924,1778318.7300000004,23.67233579525696,0.5569005830644923,18.792202828385783,0.47640000000000005,0.21138286528210037,0.5181370965248506,0.232961725605744,0.44708423326133906,32.77424003544024,CUT / RESTRUCTURE
BIL,ATL,BIL-ATL,Billings,Atlanta,spoke,hub,1523.0,310,53528,41185,7246827.95,5266522.99,81523144.0,62724755.0,0.769410402032581,8.889289095621729,11.553377848984823,1980304.96,27.32650717890991,0.5624377807454171,2.5690741638390695,0.4953,0.27855659229517393,0.411198893232141,0.19060583838084344,0.49244060475161977,32.620961861501655,CUT / RESTRUCTURE
BOS,DFW,BOS-DFW,Boston,Dallas/Fort Worth,spoke,hub,1558.9,303,43472,34228,6250522.82,4523850.91,67768500.80000001,53358029.2,0.7873573794626426,9.223345280201327,11.714306007389045,1726671.91,27.624439742466212,0.7305130302676172,-22.022389429253074,0.46809999999999996,0.2840334127809799,0.4899118850108699,0.1264016222779095,0.42716582673386105,32.54465348307705,CUT / RESTRUCTURE
PDX,ORD,PDX-ORD,Portland,Chicago O'Hare,spoke,hub,1735.0,306,43443,32057,7508206.49,4713379.27,75373605.0,55618895.0,0.7379094445595378,9.96132066391146,13.499380902838864,2794827.2200000007,37.22363288386333,0.9387029353963252,-49.69958693203154,0.4615,0.4604930015431742,0.2730399962111601,0.0541410688193859,0.41132709383249333,32.498447750881084,CUT / RESTRUCTURE
OMA,DEN,OMA-DEN,Omaha,Denver,spoke,hub,471.1,380,43850,33271,2697300.81,2107248.91,20657735.0,15673968.1,0.7587457240592931,13.057098515398714,17.20879354092854,590051.8999999999,21.87564315453566,0.730245559195696,128.0894137494728,0.45230000000000004,0.17835470970239117,0.36442507224164306,0.5183185415130583,0.38924886009119264,32.44991892576578,CUT / RESTRUCTURE
SFO,ORD,SFO-ORD,San Francisco,Chicago O'Hare,spoke,hub,1842.2,388,51908,38954,8776068.7,6453308.95,95624917.6,71761058.8,0.7504430916236419,9.17759609133509,12.229569695256505,2322759.749999999,26.466973190399013,0.6576988242542486,56.87374749498998,0.4849,0.26275599198371,0.3280108603669151,0.3323862968213831,0.4674826013918885,32.37047614582727,CUT / RESTRUCTURE
SFO,DEN,SFO-DEN,San Francisco,Denver,spoke,hub,965.3,329,53016,40333,5358294.09,3913055.28,51176344.8,38933444.9,0.7607703334842312,10.470255566200578,13.762702231366122,1445238.8099999996,26.97199492460108,0.3029777105595914,26.00958247775496,0.4802,0.27203968137515994,0.37330473265473035,0.25180510192415,0.4562035037197023,32.093360165653195,CUT / RESTRUCTURE
SEA,DTW,SEA-DTW,Seattle-Tacoma,Detroit,hub,spoke,1922.2,322,51990,41725,7930831.87,6140013.28,99935178.0,80203795.0,0.8025581842662051,7.935976128445982,9.88834988419189,1790818.59,22.580463428737392,0.3431036548831636,-16.715542521994134,0.49850000000000005,0.19131124614299383,0.5565805387268271,0.14025691577717686,0.5001199904007679,31.873901485445487,CUT / RESTRUCTURE
SFO,JFK,SFO-JFK,San Francisco,New York JFK,spoke,spoke,2580.0,262,39910,29675,9292488.22,6007420.12,102967800.0,76561500.0,0.7435479829616637,9.024654523064491,12.137285998837536,3285068.100000001,35.35186725262268,0.4405054759898905,43.05045105245573,0.3251,0.42608479778242964,0.2977698555214619,0.2962959718721721,0.08399328053755692,31.673456944840535,CUT / RESTRUCTURE
LAS,LAX,LAS-LAX,Las Vegas,Los Angeles,spoke,spoke,236.4,223,24260,18420,1152098.09,696115.15,5735064.0,4354488.0,0.7592745259686727,20.08867015259115,26.457716498472383,455982.94000000006,39.57848241897528,0.3587404994571118,-31.169811320754715,0.2912,0.5037816169967663,0.36674432519149386,0.10251922708482078,0.0026397888168946237,31.409854183607834,CUT / RESTRUCTURE
ATL,LAS,ATL-LAS,Atlanta,Las Vegas,hub,spoke,1742.6,350,54200,39166,7970049.640000001,5390974.82,94448920.0,68250671.6,0.722619926199262,8.438476204915842,11.67761349911757,2579074.8200000003,32.359582894643054,0.5342388806617985,-0.5127086287771354,0.504,0.37107837594146004,0.20598225695211064,0.18255981673392466,0.513318934485241,31.34367181341828,CUT / RESTRUCTURE
LAS,DEN,LAS-DEN,Las Vegas,Denver,spoke,hub,627.2,357,47678,36766,3580694.29,2535889.89,29903641.6,23059635.200000003,0.7711313394018205,11.974107829061191,15.527974570907348,1044804.4,29.17882163014816,0.5443072403851384,-44.890085240017946,0.4844,0.3126072298340909,0.418746689484994,0.06669787678701773,0.46628269738420913,31.30115442699197,CUT / RESTRUCTURE
FAR,DEN,FAR-DEN,Fargo,Denver,spoke,hub,626.5,321,47241,36630,3477350.08,2536653.89,29596486.5,22948695.0,0.7753857877690988,11.749198946300602,15.152713825339523,940696.19,27.052099108755822,0.6235326235326235,-22.778073443320913,0.48009999999999997,0.2735122167420251,0.4374061189438883,0.12442865716499231,0.45596352291816633,31.20366763035055,CUT / RESTRUCTURE
MSP,ATL,MSP-ATL,Minneapolis,Atlanta,spoke,hub,906.6,345,56211,45035,4552280.43,3606379.47,50960892.6,40828731.0,0.8011777054313213,8.932889903894656,11.149698554187246,945900.96,20.7786179815816,0.6479404907294327,9.963142133149045,0.4778,0.15818836779950562,0.5505259471052371,0.20991051847783096,0.45044396448284124,31.045553226410394,CUT / RESTRUCTURE
DTW,DFW,DTW-DFW,Detroit,Dallas/Fort Worth,spoke,hub,985.7,340,53610,41338,4910444.47,3647823.3,52843377.0,40746866.6,0.7710874836784182,9.292450158891246,12.051097126570218,1262621.17,25.7129711518762,0.4169529246697953,-2.109795479009688,0.4807,0.24889535935722382,0.41855434427204247,0.17839008893877673,0.4574034077273817,30.84852587577627,CUT / RESTRUCTURE
DFW,OMA,DFW-OMA,Dallas/Fort Worth,Omaha,hub,spoke,583.8,323,45968,34128,3398870.67,2270154.88,26836118.4,19923926.4,0.7424295161851723,12.665284223816812,17.059241244737784,1128715.79,33.20855365173397,0.8021565869667135,-46.28864688947302,0.4575,0.3866847949873829,0.2928644130019163,0.0630464652297116,0.40172786177105824,30.075849355703326,CUT / RESTRUCTURE
DEN,MCI,DEN-MCI,Denver,Kansas City,hub,spoke,531.5,325,53943,40574,3372936.66,2451411.1,28670704.5,21565081.0,0.7521643215987246,11.764401045673644,15.640732626972282,921525.5600000004,27.32116410392363,0.4251984029181249,3.9550613321105126,0.4716,0.2784583718717574,0.3355599399490319,0.19422442006186993,0.4355651547876169,29.945299096647748,CUT / RESTRUCTURE
LAX,ORD,LAX-ORD,Los Angeles,Chicago O'Hare,spoke,hub,1741.6,309,45103,34805,7073086.88,5128088.17,78551384.8,60616387.99999999,0.771678158880784,9.004407621850099,11.668604998371068,1944998.71,27.49858361700203,1.1462720873437724,-42.605274661226865,0.4757,0.2817198308147168,0.42114496503416804,0.07266313670738209,0.44540436765058783,29.93174560734933,CUT / RESTRUCTURE
